268.23,101.5
268.98,452.99
270.88,107.95
271.83,358.04
272.92,258.86
273.03,56.089
275.1,143.89
276.68,369.49
278.04,179.48
278.34,78.223
278.81,159.98
280.36,228.68
281.13,197.43
282.14,134.25
283.15,112.12
283.9,314.87
284.63,232.62
285.71,496.77
286.07,347.05
287.01,213.83
287.96,482.08
288.87,168.18
290.09,272.16
290.1,225.28
292,465.01
293.03,310.69
293.04,153.02
293.2,195.26
293.4,82.903
294.11,42.429
295.04,291.81
295.2,309.3
295.37,131.2
296.05,33.955
297.19,396.07
297.27,337.96
297.9,92.769
298.61,223.58
299.08,210.74
299.59,496.25
301.54,282.53
302.12,441.1
302.8,387.8
304.18,171.59
304.98,18.018
308.15,302.98
308.83,186.91
308.97,355.1
309.45,158.9
312.08,205.78
312.57,92.516
312.97,367.76
313.15,263.03
313.4,388.38
314.07,244.62
314.09,76.073
315.02,133.83
315.74,53.18
316.1,171.9
318.57,181.8
318.72,240.75
321.21,148.84
321.5,337.31
321.68,98.84
322.99,397.97
323.2,275.88
323.98,291.04
324.08,84.927
325.38,216
327.04,459.82
328.15,386.94
328.89,47.235
329.43,156.53
329.55,358.35
332.56,114.52
333.12,147.14
333.73,317.65
334,488.91
334.19,253.91
334.75,453.12
335.26,503.71
336.17,365.75
336.52,174.84
338.12,26.113
340.22,305.9
340.24,163.7
341.46,361.6
341.96,463.74
342.39,284.85
342.85,313.48
343.64,128.88
346.27,189.23
346.75,227.69
347.02,432.12
347.33,364.75
347.97,176.54
348.87,112.12
349.07,196.77
349.2,280.36
350.27,90.998
351.07,127.18
351.35,12.073
353.85,406.32
356.95,181.03
357.09,313.94
357.1,29.022
357.14,483.09
357.22,377.92
358.17,261.18
358.74,122.11
359.11,153.95
359.57,281.91
359.57,350.61
360.05,473.99
360.18,424.91
360.18,456.53
361.11,290.27
361.9,52.8
365.14,230.7
365.92,197.89
366.02,45.97
366.06,246.01
366.09,381.93
366.99,324.93
369.11,67.852
370.42,485.88
371.03,161.22
371.17,344.58
372.91,17.132
373.16,118.19
373.34,242.76
373.84,414.03
374.34,460.2
375.19,307.75
375.94,45.97
376.43,249.42
376.82,215.97
381.33,408.67
382.72,400.57
382.96,194.99
383.85,328.95
383.94,147.96
383.99,316.21
385.37,447.17
385.83,484.86
385.88,368.88
386.16,234.72
386.76,426.93
387.02,42.049
387.02,93.148
387.14,100.23
387.98,471.84
388.03,387.85
388.91,30.034
388.91,72.785
390,207.11
391.82,352.94
392.08,14.476
395.11,46.223
398.02,451.09
398.98,234.93
399.16,58.366
399.36,495.49
399.99,185.99
400.17,94.919
400.68,375.2
400.88,148.8
400.88,475
401.06,411.88
402.95,103.01
404.8,280.72
404.98,25.733
406.82,169.8
408.22,246.19
408.22,306.9
408.9,405.69
409.61,293.62
409.73,150.95
410.8,96.057
411,204.2
411,329.16
411.12,476.9
411.93,394.93
412.9,337.76
413.02,156.9
415.05,240.37
416.11,449.95
416.31,485.24
418.13,92.136
418.39,404.67
418.59,145.64
419.22,255.05
420.74,190.16
420.79,368.75
421.55,409.61
422,230.89
423.01,503.08
424.03,239.36
424.15,308.29
424.33,15.615
424.46,376.97
425.09,11.061
426.48,118.82
426.86,352.94
426.93,477.91
426.99,94.034
427.95,213.18
427.95,268.96
428.38,57.227
428.88,100.61
429.84,473.61
430.1,173.72
430.1,190.92
430.35,510.54
430.6,247.46
431.11,334.98
431.74,309.81
431.92,122.11
433.94,64.057
434.52,180.67
434.68,272.81
435.03,289.07
437.1,391.77
437.1,103.9
438.19,321.2
438.57,501.05
439.46,184.59
439.84,243.03
440.77,121.23
440.85,259.85
441.03,115.79
441.35,458.68
441.35,482.59
442.16,85.18
442.67,13.085
443.12,180.67
443.76,145.51
444.69,348.64
445.4,198
445.4,296.53
445.96,28.895
446.08,388.99
446.29,335.61
447.3,304.5
447.93,165.24
447.93,323.98
449.07,251.63
449.2,212.04
449.83,17.006
449.88,436.8
450.59,452.61
450.84,469.94
450.89,370.02
451.35,299.06
452.1,244.93
452.86,34.713
455.01,174.6
455.77,144.88
458.05,155
458.93,229.24
459.11,390.89
459.57,101.37
460.07,132.1
460.07,506.75
460.83,59.125
461.08,443.25
461.72,240.88
462.22,17.132
463.11,275.28
463.11,320.06
463.11,331.95
464.12,118.44
466.02,299.82
467.92,31.045
468.93,151.46
469.48,398.98
471.96,135.9
472.09,112.12
472.09,183.96
473.99,78.982
474.29,443.88
474.62,17.259
475.12,455.52
475.18,416.82
475.76,206.98
475.88,489.04
476.82,360.78
476.9,276.67
476.95,409.1
477.07,344.09
478.03,297.92
478.21,398.98
479.05,237.08
480.28,101.93
480.69,50.903
481.07,32.943
481.66,250.62
482.21,175.99
482.71,141.72
482.97,268.07
486.76,480.31
488.91,12.706
488.91,302.98
489.04,463.24
489.09,351.93
489.64,70.712
489.92,501.31
490.05,138.68
490.81,108.2
490.93,130.97
490.93,337.13
492.71,189.15
494.1,213.05
494.98,200.66
496.05,358.76
496.12,243.41
497.56,342.82
500.04,474.11
500.29,210.14
500.55,23.962
500.67,232.41
501.05,444.77
501.23,438.07
501.31,300.33
502.95,221.02
502.95,326.51
503.08,128.94
504.72,87.077
505.61,248.22
506.11,72.785
506.11,300.83
507.93,353.07
508.14,311.2
508.39,500.17
510.21,389.62
510.29,137.8
510.29,430.1
