143.92,69.117
144.88,306.95
145.32,182.56
145.95,159.43
146.91,402.78
150.84,232.05
151.02,150.99
152.01,370.16
152.01,29.907
152.9,104.03
152.95,361.01
153.02,67.978
153.22,386.97
154.88,274.14
156.14,422
156.89,218.06
157.66,280.73
158.2,340.04
159.93,503.96
160.12,209.19
161.56,355.37
163.03,474.11
163.58,364.91
163.77,65.955
164.65,324.84
165.81,454
166,388.72
167.07,400.12
167.21,305.88
169.1,422
169.93,410.11
170.2,258.14
172.85,369.08
172.88,15.235
172.88,120.09
174.15,89.101
174.74,336
175.03,35.978
175.14,284.63
175.14,293.1
175.54,354.83
176.79,213.09
178.07,78.982
178.96,459.31
180.12,318.92
180.99,397.97
183.12,313
183.14,441.99
184.02,297
187.01,247.92
188.03,197.05
189.01,74.049
192.24,470.19
192.87,9.0375
193.06,159.83
193.97,319.06
194,148.94
195.9,82.144
196.91,45.085
198.06,478.03
199.06,93.022
200.06,228.15
200.33,19.536
200.96,285.03
201,190.63
202.98,347.97
203.01,209.05
203.88,479.93
205,296.06
205.03,149.74
206.08,119.08
207.17,408.47
207.69,383.07
207.8,435.92
209.07,492.83
209.7,380.11
212.29,237.83
212.83,201.79
212.93,307.89
212.97,142.21
212.99,405.18
213.2,338.96
214.05,272.93
214.24,89.101
214.36,128.65
214.75,50.018
215.22,345.15
218.85,316.1
219.79,306.01
220.06,384.15
222.78,234.87
222.84,141.92
225.25,507.12
228.11,182.93
228.21,106.72
228.84,229.22
228.97,248.99
231.94,266.61
232.2,37.117
232.83,80.121
235.16,161.98
235.25,390.06
235.68,423.77
235.93,358.19
236,43.188
237.14,376.21
237.39,103.65
240.1,333.98
240.67,239.31
241.07,406.07
242.96,183.1
243.01,35.978
243.39,67.472
244.96,366.12
244.97,191.43
247.14,472.85
247.92,318.92
248.37,56.82
248.4,429.72
248.53,398.98
248.78,409.86
251.96,357.92
253.08,495.99
254.02,23.962
254.98,467.92
255.02,172.2
255.03,76.326
257.89,414.92
258.06,8.1522
258.39,492.58
259.78,426.18
260,212.01
260.02,303.19
260.02,380.11
260.09,107.06
261.05,506.87
261.68,409.1
261.8,258.93
262.04,329.95
262.04,147.32
265.91,46.097
268.9,269.16
269.02,441.23
270.92,326.05
273.12,65.069
273.18,148.13
274.82,278.98
276.12,479
276.16,368.01
276.68,449.11
278.93,122.11
281.11,182.96
281.78,198.83
281.92,503.96
283.16,323.36
283.99,419.09
284.1,267.42
284.88,154.72
285.26,83.03
287.79,471.08
288.4,375.4
289.18,127.69
291.09,283.15
291.22,266.61
294.08,85.053
296.07,361.01
298.88,22.951
298.89,281.27
298.92,421.12
299.8,127.69
301,451.89
302.02,391.01
302.59,247.36
303.03,145.04
303.03,166.96
303.06,360.07
304.23,495.11
304.96,10.935
305.85,154.05
306.15,327.13
310.14,93.907
310.68,406.82
310.96,181.75
311.79,45.844
311.8,367.34
312.07,421.88
313.55,375.27
313.81,58.872
314.09,346.89
314.14,435.96
314.35,485.5
315.56,379.44
316.48,163.87
317.96,232.99
318.49,7.6462
318.79,332.5
320.85,70.92
321.94,456.91
325.65,346.49
327.85,99.093
328.01,503.96
328.18,170.86
328.89,469.05
329.01,283.15
330.92,424.15
335.06,290.01
335.87,352
337.08,50.903
339.07,141.81
342.03,203
342.3,416.69
343.86,92.072
343.91,73.038
344.04,31.045
349.1,123.12
350.13,360.07
350.91,241.46
351.41,468.42
352.16,451.85
352.92,187.94
353.06,236.08
354.43,377.29
354.97,339.9
356.09,502.82
356.99,345.95
358.08,78.097
358.96,98.334
358.97,216.85
359.94,364.91
360.13,472.72
360.99,134.68
361.02,438.07
362.1,266.34
362.41,505.61
363.04,298.21
365.32,315.69
366.46,405.81
368.82,276.29
368.96,116.17
368.99,453.12
370,169.78
371.01,421.75
372.91,505.23
375.11,209.72
375.92,229.63
376.85,52.716
376.92,7.2668
378.09,402.02
380.85,193.99
381.22,103.9
381.79,208.92
383.81,142.89
383.91,475.88
383.96,44.958
384.39,72.785
385.93,306.9
386.61,49.385
387.96,292.1
387.96,509.27
388.68,238.68
389.75,468.93
390.63,365.97
393.24,68.864
395.04,259.6
395.8,318.41
396.95,178.14
397.84,330.05
398.08,233.16
400.07,77.97
400.88,337.51
401.76,492.07
402,466.65
402.98,26.113
404.07,96.816
407.08,478.03
408.07,289.95
408.68,158.76
413.05,58.085
414.77,339.79
414.82,45.844
415.17,444.64
418.19,323.85
422.06,250.85
423.25,303.61
423.93,38.128
424.78,410.11
425.82,87.077
425.95,57.101
426.05,471.84
426.93,376.09
427.69,442.49
427.95,320.94
429.7,307.03
430.84,183.08
430.88,29.022
430.88,113.76
432.02,72.911
432.11,239.99
433.11,334.22
434.93,45.085
436.05,87.789
438.19,451.98
438.93,254.03
439.48,232.59
439.93,217.05
446.9,333.08
447.07,37.875
447.92,235.82
447.93,503.08
448.08,91.251
449.94,165.88
451.09,441.1
452.98,210.1
453.02,82.903
453.9,70.128
454.63,380.52
454.89,459.06
455.01,487.01
456.38,297.92
457.91,222.03
457.92,367.99
459.05,269.59
461.08,502.19
461.57,255.68
461.96,143.11
462.1,404.93
463.11,481.07
465.49,329.67
465.89,428.2
468.07,40.911
468.93,389.75
469.18,467.16
471.08,360.66
472.12,20.042
472.87,83.915
474.22,254.92
474.49,414.92
474.99,151.71
476.52,500.17
476.88,224.31
477.01,199.14
477.78,387.98
479.92,214.07
482.11,21.053
484.85,171.95
484.98,225.07
485.24,355.47
485.98,340.04
487.12,304.75
487.9,507.76
488.26,296.53
488.81,118.07
488.9,139.69
488.91,484.99
489.02,255.93
492.1,50.018
492.23,69.117
492.57,142.6
492.94,249.23
496.86,299.19
497.76,86.445
497.89,13.97
498.02,407.96
498.78,123.12
498.78,396.96
499.01,207.24
500.03,240.12
502.19,21.433
502.19,508.01
503.44,183.71
503.96,111.99
504.83,245.69
507,492.07
508.01,466.9
508.39,92.136
509.02,432.75
509.76,326.89
